0,4,785.13,22.55,29.25,35.17,0.4421,-1,-1,-1
0,3,518.78,33.57,27.58,86.91,0.4817,-1,-1,-1
0,2,582.19,33.54,25.89,86.32,0.8540,-1,-1,-1
0,1,82.93,89.15,76.38,195.26,0.9256,-1,-1,-1
1,4,785.12,22.56,29.27,35.18,0.4421,-1,-1,-1
1,3,520.56,33.05,26.86,88.09,0.4817,-1,-1,-1
1,2,582.24,33.87,26.36,86.15,0.8540,-1,-1,-1
1,1,89.99,89.28,74.77,195.15,0.9256,-1,-1,-1
2,4,785.12,22.55,29.27,35.17,0.4421,-1,-1,-1
2,3,520.49,32.33,28.64,89.89,0.4817,-1,-1,-1
2,2,582.34,34.02,26.70,85.94,0.8540,-1,-1,-1
2,1,95.71,89.17,79.16,196.00,0.9256,-1,-1,-1
3,4,785.13,22.56,29.25,35.13,0.4421,-1,-1,-1
3,3,520.68,33.40,31.10,89.55,0.4817,-1,-1,-1
3,2,582.36,34.00,27.04,86.09,0.8540,-1,-1,-1
3,1,97.76,88.64,83.46,195.53,0.9256,-1,-1,-1
4,4,785.13,22.57,29.26,35.13,0.4421,-1,-1,-1
4,3,519.99,32.48,34.45,89.93,0.4817,-1,-1,-1
4,2,582.64,34.14,27.71,85.89,0.8540,-1,-1,-1
4,1,101.71,88.73,81.96,195.71,0.9256,-1,-1,-1
5,4,785.14,22.56,29.25,35.12,0.4421,-1,-1,-1
5,3,520.00,34.51,37.39,87.43,0.4817,-1,-1,-1
5,2,582.65,34.05,28.46,86.00,0.8540,-1,-1,-1
5,1,105.45,88.38,81.16,193.73,0.9256,-1,-1,-1
6,4,785.14,22.56,29.27,35.14,0.4421,-1,-1,-1
6,3,519.37,33.73,40.23,88.01,0.4817,-1,-1,-1
6,2,582.85,34.17,28.19,85.83,0.8540,-1,-1,-1
6,1,112.05,87.15,77.53,190.82,0.9256,-1,-1,-1
7,4,785.14,22.55,29.26,35.17,0.4421,-1,-1,-1
7,3,520.39,34.69,40.64,86.81,0.4817,-1,-1,-1
7,2,582.89,34.19,28.24,85.79,0.8540,-1,-1,-1
7,1,119.49,87.00,70.73,187.08,0.9256,-1,-1,-1
8,4,785.13,22.55,29.26,35.18,0.4421,-1,-1,-1
8,3,521.38,36.40,40.86,84.84,0.4817,-1,-1,-1
8,2,583.08,34.14,28.78,85.67,0.8540,-1,-1,-1
8,1,127.40,83.50,61.76,189.67,0.9256,-1,-1,-1
9,4,785.14,22.53,29.26,35.20,0.4421,-1,-1,-1
9,3,521.58,35.43,41.52,85.80,0.4817,-1,-1,-1
9,2,583.61,33.67,28.17,85.86,0.8540,-1,-1,-1
9,1,133.12,81.77,55.40,189.32,0.9256,-1,-1,-1
10,4,785.12,22.53,29.28,35.24,0.4421,-1,-1,-1
10,2,583.77,33.93,28.27,85.84,0.8540,-1,-1,-1
10,1,138.53,80.72,53.32,187.84,0.9256,-1,-1,-1
11,5,13.53,47.19,32.88,108.22,0.5172,-1,-1,-1
11,4,785.11,22.53,29.26,35.23,0.4421,-1,-1,-1
11,2,584.05,34.08,28.45,85.83,0.8540,-1,-1,-1
11,1,143.92,79.41,54.57,187.35,0.9256,-1,-1,-1
12,6,540.71,34.09,29.48,86.82,0.4350,-1,-1,-1
12,5,15.97,47.22,33.06,107.59,0.5172,-1,-1,-1
12,4,785.13,22.43,29.24,35.32,0.4421,-1,-1,-1
12,2,584.33,34.11,29.32,86.54,0.8540,-1,-1,-1
12,1,148.39,79.85,56.63,185.26,0.9256,-1,-1,-1
13,6,541.12,34.76,29.91,86.17,0.4350,-1,-1,-1
13,5,17.97,47.58,36.17,112.00,0.5172,-1,-1,-1
13,4,785.19,22.46,29.29,35.32,0.4421,-1,-1,-1
13,2,585.52,34.16,28.08,86.09,0.8540,-1,-1,-1
13,1,152.48,79.62,64.75,185.07,0.9256,-1,-1,-1
14,6,540.91,36.49,31.61,84.76,0.4350,-1,-1,-1
14,5,19.84,47.71,37.38,109.81,0.5172,-1,-1,-1
14,4,785.30,22.35,29.18,35.44,0.4421,-1,-1,-1
14,2,585.58,34.13,28.40,86.15,0.8540,-1,-1,-1
14,1,158.21,79.90,71.88,183.87,0.9256,-1,-1,-1
15,6,542.09,35.32,32.75,85.11,0.4350,-1,-1,-1
15,5,21.39,47.63,41.15,109.05,0.5172,-1,-1,-1
15,4,785.18,22.46,29.25,35.33,0.4421,-1,-1,-1
15,2,585.71,33.86,29.12,86.24,0.8540,-1,-1,-1
15,1,159.32,79.92,77.85,182.80,0.9256,-1,-1,-1
16,6,543.48,33.74,33.48,86.76,0.4350,-1,-1,-1
16,5,24.54,48.08,43.83,110.65,0.5172,-1,-1,-1
16,4,785.15,22.49,29.30,35.29,0.4421,-1,-1,-1
16,2,586.22,34.27,29.46,85.91,0.8540,-1,-1,-1
16,1,159.69,80.75,85.13,183.61,0.9256,-1,-1,-1
17,6,545.15,32.93,35.15,87.27,0.4350,-1,-1,-1
17,5,27.44,47.93,42.52,110.30,0.5172,-1,-1,-1
17,4,785.24,22.63,29.22,35.17,0.4421,-1,-1,-1
17,2,586.69,34.11,29.53,85.91,0.8540,-1,-1,-1
17,1,160.53,80.73,85.57,182.39,0.9256,-1,-1,-1
18,6,546.08,32.63,35.93,88.20,0.4350,-1,-1,-1
18,5,31.55,47.81,39.72,110.81,0.5172,-1,-1,-1
18,4,785.24,22.68,29.22,35.10,0.4421,-1,-1,-1
18,2,586.80,34.34,30.58,85.82,0.8540,-1,-1,-1
18,1,161.38,80.25,85.77,181.81,0.9256,-1,-1,-1
19,6,547.31,33.50,34.10,87.26,0.4350,-1,-1,-1
19,5,35.84,46.90,36.47,109.37,0.5172,-1,-1,-1
19,4,785.22,22.71,29.22,35.04,0.4421,-1,-1,-1
19,2,588.15,34.74,31.03,85.28,0.8540,-1,-1,-1
19,1,164.69,79.67,82.21,181.25,0.9256,-1,-1,-1
20,6,548.25,33.54,33.54,86.76,0.4350,-1,-1,-1
20,5,39.96,46.90,33.62,107.39,0.5172,-1,-1,-1
20,4,785.24,22.71,29.19,35.07,0.4421,-1,-1,-1
20,2,588.94,34.75,32.01,85.35,0.8540,-1,-1,-1
20,1,170.09,79.33,77.09,178.97,0.9256,-1,-1,-1
21,6,548.41,34.40,34.08,85.44,0.4350,-1,-1,-1
21,5,43.15,45.03,31.18,108.15,0.5172,-1,-1,-1
21,4,785.25,22.70,29.19,35.08,0.4421,-1,-1,-1
21,2,589.57,34.81,32.77,85.21,0.8540,-1,-1,-1
21,1,178.71,77.21,69.07,178.16,0.9256,-1,-1,-1
22,6,549.12,34.80,34.51,84.79,0.4350,-1,-1,-1
22,5,47.20,43.95,31.71,108.49,0.5172,-1,-1,-1
22,4,785.25,22.73,29.20,35.06,0.4421,-1,-1,-1
22,2,589.47,35.09,33.74,85.18,0.8540,-1,-1,-1
22,1,186.61,76.17,60.02,177.23,0.9256,-1,-1,-1
23,6,549.31,34.50,35.71,84.81,0.4350,-1,-1,-1
23,5,50.51,42.96,34.77,108.60,0.5172,-1,-1,-1
23,4,785.29,22.53,29.16,35.25,0.4421,-1,-1,-1
23,2,589.28,34.98,34.87,85.21,0.8540,-1,-1,-1
23,1,197.34,75.28,49.47,176.92,0.9256,-1,-1,-1
24,6,551.34,34.23,33.88,84.64,0.4350,-1,-1,-1
24,5,54.83,42.29,33.03,107.92,0.5172,-1,-1,-1
24,4,785.22,22.54,29.26,35.27,0.4421,-1,-1,-1
24,2,590.54,35.28,34.35,84.96,0.8540,-1,-1,-1
24,1,203.75,74.40,46.81,176.38,0.9256,-1,-1,-1
25,6,552.84,34.14,33.03,84.54,0.4350,-1,-1,-1
25,5,56.81,41.91,39.60,113.66,0.5172,-1,-1,-1
25,4,785.19,22.39,29.31,35.49,0.4421,-1,-1,-1
25,2,592.01,35.11,33.65,84.97,0.8540,-1,-1,-1
25,1,206.32,73.51,54.48,178.26,0.9256,-1,-1,-1
26,6,553.81,32.84,32.63,86.35,0.4350,-1,-1,-1
26,5,59.58,41.78,40.92,115.61,0.5172,-1,-1,-1
26,4,785.24,22.26,29.24,35.52,0.4421,-1,-1,-1
26,2,592.48,35.69,33.63,84.24,0.8540,-1,-1,-1
26,1,209.50,73.21,61.72,178.66,0.9256,-1,-1,-1
27,6,555.90,32.20,31.10,86.80,0.4350,-1,-1,-1
27,5,62.65,41.65,41.43,112.52,0.5172,-1,-1,-1
27,4,785.24,22.34,29.24,35.44,0.4421,-1,-1,-1
27,2,592.95,35.33,34.35,84.94,0.8540,-1,-1,-1
27,1,213.16,73.31,65.40,178.40,0.9256,-1,-1,-1
28,6,557.68,32.08,30.00,86.90,0.4350,-1,-1,-1
28,5,65.65,41.38,41.47,112.08,0.5172,-1,-1,-1
28,4,785.39,22.61,28.96,35.31,0.4421,-1,-1,-1
28,2,593.50,35.03,34.47,85.13,0.8540,-1,-1,-1
28,1,218.01,73.47,67.72,178.24,0.9256,-1,-1,-1
29,6,558.82,32.32,29.51,85.77,0.4350,-1,-1,-1
29,5,68.38,41.24,42.98,110.90,0.5172,-1,-1,-1
